"subject","predicate","object","graph"
"b12_b3236122","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC340270",""
"b12_b3236123","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236123","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC340303",""
"b12_b3236124","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236124","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3403110",""
"b12_b3236125","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236125","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3403235",""
"b12_b3236126","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236126","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3403670",""
"b12_b3236127","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236127","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3403755",""
"b12_b3236128","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236128","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3404712",""
"b12_b3236129","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236129","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3405573",""
"b12_b3236130","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236130","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3405761",""
"b12_b3236131","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236131","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3405824",""
"b12_b3236132","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236132","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3405856",""
"b12_b3236133","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236133","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3406129",""
"b12_b3236134","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236134","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3408735",""
"b12_b3236135","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236135","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3408742",""
"b12_b3236136","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236136","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC340914",""
"b12_b3236137","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236137","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3411002",""
"b12_b3236138","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236138","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3411035",""
"b12_b3236139","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236139","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3411038",""
"b12_b3236140","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236140","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3412419",""
"b12_b3236141","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236141","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3414044",""
"b12_b3236142","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236142","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3415368",""
"b12_b3236143","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236143","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3415850",""
"b12_b3236144","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236144","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3415918",""
"b12_b3236145","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236145","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416104",""
"b12_b3236146","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236146","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416110",""
"b12_b3236147","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236147","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416123",""
"b12_b3236148","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236148","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416124",""
"b12_b3236149","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236149","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416138",""
"b12_b3236150","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236150","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416139",""
"b12_b3236151","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236151","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416141",""
"b12_b3236152","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236152","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416146",""
"b12_b3236153","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236153","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416150",""
"b12_b3236154","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236154","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416158",""
"b12_b3236155","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236155","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416159",""
"b12_b3236156","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236156","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416278",""
"b12_b3236157","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236157","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416289",""
"b12_b3236158","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236158","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416300",""
"b12_b3236159","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236159","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416314",""
"b12_b3236160","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236160","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416315",""
"b12_b3236161","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236161","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416316",""
"b12_b3236162","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236162","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416539",""
"b12_b3236163","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236163","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3416636",""
"b12_b3236164","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236164","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3417789",""
"b12_b3236165","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236165","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3418731",""
"b12_b3236166","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236166","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3418760",""
"b12_b3236167","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236167","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421186",""
"b12_b3236168","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236168","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421622",""
"b12_b3236169","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236169","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421645",""
"b12_b3236170","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236170","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421651",""
"b12_b3236171","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236171","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421701",""
"b12_b3236172","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236172","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421728",""
"b12_b3236173","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236173","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421730",""
"b12_b3236174","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236174","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421762",""
"b12_b3236175","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236175","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421820",""
"b12_b3236176","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236176","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421890",""
"b12_b3236177","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236177","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3421897",""
"b12_b3236178","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236178","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3424368",""
"b12_b3236179","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236179","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3424870",""
"b12_b3236180","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236180","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3426745",""
"b12_b3236181","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236181","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3427563",""
"b12_b3236182","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236182","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3427568",""
"b12_b3236183","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236183","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3427726",""
"b12_b3236184","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236184","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3431208",""
"b12_b3236185","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236185","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3433952",""
"b12_b3236186","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236186","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3434773",""
"b12_b3236187","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236187","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3435367",""
"b12_b3236188","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236188","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3436093",""
"b12_b3236189","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236189","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3436272",""
"b12_b3236190","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236190","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3437752",""
"b12_b3236191","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236191","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC343832",""
"b12_b3236192","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236192","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC343853",""
"b12_b3236193","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236193","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC343855",""
"b12_b3236194","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236194","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3438799",""
"b12_b3236195","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236195","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3440056",""
"b12_b3236196","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236196","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3440660",""
"b12_b3236197","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236197","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3441087",""
"b12_b3236198","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236198","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3442616",""
"b12_b3236199","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236199","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3442881",""
"b12_b3236200","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236200","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC344300",""
"b12_b3236201","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236201","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3443137",""
"b12_b3236202","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236202","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3443179",""
"b12_b3236203","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
